timestamp,region,temperature_C,energy_usage_kWh,humidity,weather_condition
12/03/2024 01:00,Belfast,5.47,722.72,67.3,Windy
12/03/2024 02:00,Belfast,3.43,731.88,85.7,Cloudy
12/03/2024 03:00,Belfast,3.04,743.42,75.4,Windy
12/03/2024 04:00,Belfast,4.49,750.25,80,Foggy
12/03/2024 05:00,Belfast,4.28,765.82,58.1,Foggy
12/03/2024 06:00,Belfast,2.29,758.74,52.4,Snowy
12/03/2024 07:00,Belfast,2.44,756.87,65.6,Sunny
12/03/2024 08:00,Belfast,1.92,745.63,70.1,Cloudy
12/03/2024 09:00,Belfast,0.65,751.56,80.9,Rainy
12/03/2024 10:00,Belfast,2.57,730.52,43.3,Rainy
12/03/2024 11:00,Belfast,2.3,745.24,73.8,Cloudy
12/03/2024 12:00,Belfast,1.24,718.65,78.8,Windy
12/03/2024 13:00,Belfast,1.56,666.97,32.4,Sunny
12/03/2024 14:00,Belfast,3.49,703.95,76.7,Rainy
12/03/2024 15:00,Belfast,3.91,598.82,85.1,Foggy
12/03/2024 16:00,Belfast,3.47,623.17,49.4,Windy
12/03/2024 17:00,Belfast,5.53,638.55,30.7,Cloudy
12/03/2024 18:00,Belfast,4.08,612.51,47.2,Foggy
12/03/2024 19:00,Belfast,2.19,631.35,74.4,Snowy
12/03/2024 20:00,Belfast,2.38,645.91,56.3,Snowy
12/03/2024 21:00,Belfast,2.68,649.91,52.8,Rainy
12/03/2024 22:00,Belfast,4.1,665.58,63,Cloudy
12/03/2024 23:00,Belfast,2.86,667.65,47.1,Rainy
13/03/2024 00:00,Belfast,2.77,714.51,49.4,Windy
13/03/2024 01:00,Belfast,3.16,699.33,64,Rainy
13/03/2024 02:00,Belfast,2.9,751.99,64.3,Snowy
13/03/2024 03:00,Belfast,2.98,698.5,46.6,Rainy
13/03/2024 04:00,Belfast,4.2,756.12,85.5,Rainy
13/03/2024 05:00,Belfast,4.09,759.84,47.4,Snowy
13/03/2024 06:00,Belfast,3.78,781.85,37.5,Rainy
13/03/2024 07:00,Belfast,2.56,741.38,69.5,Cloudy
13/03/2024 08:00,Belfast,2.15,765.09,82.2,Foggy
13/03/2024 09:00,Belfast,3.15,749.5,36.2,Snowy
13/03/2024 10:00,Belfast,3.72,728.91,38.1,Foggy
13/03/2024 11:00,Belfast,2.84,702,66.6,Cloudy
13/03/2024 12:00,Belfast,3.67,734.36,44.8,Sunny
13/03/2024 13:00,Belfast,2.8,691.18,83,Foggy
13/03/2024 14:00,Belfast,4.62,651.83,33.3,Foggy
13/03/2024 15:00,Belfast,5.05,632.22,88.7,Cloudy
13/03/2024 16:00,Belfast,3.85,617.5,54.4,Cloudy
13/03/2024 17:00,Belfast,3.82,619.59,44.2,Windy
13/03/2024 18:00,Belfast,0.99,658.23,52.3,Foggy
13/03/2024 19:00,Belfast,3.5,621.95,77.5,Snowy
13/03/2024 20:00,Belfast,3.06,635.88,82.6,Windy
13/03/2024 21:00,Belfast,2.94,643.06,52.1,Snowy
13/03/2024 22:00,Belfast,3.16,705.12,86.7,Sunny
13/03/2024 23:00,Belfast,1.02,641.98,48.8,Cloudy
14/03/2024 00:00,Belfast,3.92,649.06,84.4,Sunny
14/03/2024 01:00,Belfast,2.97,703.18,65.1,Rainy
14/03/2024 02:00,Belfast,3.43,723.25,62.5,Sunny
14/03/2024 03:00,Belfast,3.32,734.7,64.2,Rainy
14/03/2024 04:00,Belfast,2.21,756.1,89.9,Rainy
14/03/2024 05:00,Belfast,3.98,781.03,39.4,Foggy
14/03/2024 06:00,Belfast,3.65,796.32,41.2,Windy
14/03/2024 07:00,Belfast,3.55,784.88,72.2,Cloudy
14/03/2024 08:00,Belfast,3.2,770.57,65.7,Sunny
14/03/2024 09:00,Belfast,5.43,753.85,85,Sunny
14/03/2024 10:00,Belfast,4.67,735.98,61.5,Foggy
14/03/2024 11:00,Belfast,2.21,722.04,63.6,Windy
14/03/2024 12:00,Belfast,4,717.73,75.8,Sunny
14/03/2024 13:00,Belfast,2.79,757.93,49.5,Foggy
14/03/2024 14:00,Belfast,4.55,690.83,58.2,Snowy
14/03/2024 15:00,Belfast,4.35,634.38,69.1,Rainy
14/03/2024 16:00,Belfast,3.05,651.31,63.1,Snowy
14/03/2024 17:00,Belfast,1.62,623.56,76.7,Cloudy
14/03/2024 18:00,Belfast,2.96,642.79,77.2,Sunny
14/03/2024 19:00,Belfast,2.48,673.27,89.1,Cloudy
14/03/2024 20:00,Belfast,6.69,648.72,57.9,Sunny
14/03/2024 21:00,Belfast,4.71,661.12,86.4,Foggy
14/03/2024 22:00,Belfast,2.93,646.95,44.9,Cloudy
14/03/2024 23:00,Belfast,3.81,669.11,65.3,Windy
15/03/2024 00:00,Belfast,4.65,688.2,58.1,Cloudy
15/03/2024 01:00,Belfast,3.86,702.06,43.2,Foggy
15/03/2024 02:00,Belfast,2.71,765,68.5,Cloudy
15/03/2024 03:00,Belfast,3.18,742.52,60.9,Foggy
15/03/2024 04:00,Belfast,2.99,751.73,44.8,Sunny
15/03/2024 05:00,Belfast,3.53,728.3,56.2,Sunny
15/03/2024 06:00,Belfast,4.45,779.06,53.1,Foggy
15/03/2024 07:00,Belfast,4.52,794.68,31.6,Windy
15/03/2024 08:00,Belfast,3.79,763.85,60,Sunny
15/03/2024 09:00,Belfast,4.24,724.31,64.2,Foggy
15/03/2024 10:00,Belfast,3.28,755.7,59.9,Snowy
15/03/2024 11:00,Belfast,4.5,763.19,78.6,Windy
15/03/2024 12:00,Belfast,3.56,725.4,85.8,Cloudy
15/03/2024 13:00,Belfast,3.58,660.91,88.6,Windy
15/03/2024 14:00,Belfast,3.82,661.62,77.5,Rainy
15/03/2024 15:00,Belfast,3.22,630,75.2,Sunny
15/03/2024 16:00,Belfast,3.38,623.56,71.2,Cloudy
15/03/2024 17:00,Belfast,5.62,651.49,47.5,Foggy
15/03/2024 18:00,Belfast,2.47,619.02,89.8,Rainy
15/03/2024 19:00,Belfast,3.25,629.18,69.7,Foggy
15/03/2024 20:00,Belfast,2.8,638.14,56.6,Foggy
15/03/2024 21:00,Belfast,4.66,644.11,38.4,Windy
15/03/2024 22:00,Belfast,2.45,625.67,54,Sunny
15/03/2024 23:00,Belfast,1.68,688.61,86.7,Windy
16/03/2024 00:00,Belfast,3.94,697.3,83.7,Cloudy
16/03/2024 01:00,Belfast,3.23,711,73.8,Foggy
16/03/2024 02:00,Belfast,4.07,724.54,88.2,Foggy
16/03/2024 03:00,Belfast,3.86,745.87,74.4,Sunny
16/03/2024 04:00,Belfast,3.91,718.44,71.2,Windy
16/03/2024 05:00,Belfast,4.62,774.64,31,Windy
16/03/2024 06:00,Belfast,3.34,765.15,56.5,Sunny
16/03/2024 07:00,Belfast,4.34,766.5,43.9,Sunny
16/03/2024 08:00,Belfast,4.42,764.34,40.9,Foggy
16/03/2024 09:00,Belfast,4.74,731.62,87,Sunny
16/03/2024 10:00,Belfast,3.94,700.79,54.3,Windy
16/03/2024 11:00,Belfast,2.85,692.41,38.9,Sunny
16/03/2024 12:00,Belfast,3.65,694.6,61,Cloudy
16/03/2024 13:00,Belfast,3.2,656.46,50.7,Cloudy
16/03/2024 14:00,Belfast,2.14,643.53,53.1,Rainy
16/03/2024 15:00,Belfast,4.68,652.32,30.9,Cloudy
16/03/2024 16:00,Belfast,2.88,638.65,67.3,Sunny
16/03/2024 17:00,Belfast,4.07,635.66,70.2,Sunny
16/03/2024 18:00,Belfast,3.27,620.42,74.3,Cloudy
16/03/2024 19:00,Belfast,3.34,657.77,55.5,Windy
16/03/2024 20:00,Belfast,4.4,666.39,37.3,Foggy
16/03/2024 21:00,Belfast,3.93,632,57.5,Sunny
16/03/2024 22:00,Belfast,5.11,659.68,49.2,Foggy
16/03/2024 23:00,Belfast,2.7,663.85,65,Rainy
17/03/2024 00:00,Belfast,4.67,704.32,80.4,Snowy
17/03/2024 01:00,Belfast,3.26,705.04,87.4,Foggy
17/03/2024 02:00,Belfast,6.68,745.61,86.7,Cloudy
17/03/2024 03:00,Belfast,3.8,760.19,56.5,Snowy
17/03/2024 04:00,Belfast,2.08,743.08,46.7,Foggy
17/03/2024 05:00,Belfast,3.17,795.69,68.3,Sunny
17/03/2024 06:00,Belfast,2,752.8,63.2,Sunny
17/03/2024 07:00,Belfast,4.02,760.12,73,Cloudy
17/03/2024 08:00,Belfast,3,756.72,65.4,Foggy
17/03/2024 09:00,Belfast,5.61,768.45,80.8,Foggy
17/03/2024 10:00,Belfast,2.33,738.2,63.2,Sunny
17/03/2024 11:00,Belfast,2.22,725.11,70.2,Windy
17/03/2024 12:00,Belfast,4.9,674.17,88.9,Rainy
17/03/2024 13:00,Belfast,4.36,713.72,70.3,Sunny
17/03/2024 14:00,Belfast,1.8,668.49,48.2,Cloudy
17/03/2024 15:00,Belfast,4.13,649.82,59.7,Cloudy
17/03/2024 16:00,Belfast,2.93,646.68,72.7,Rainy
17/03/2024 17:00,Belfast,3.58,638.68,75.9,Foggy
17/03/2024 18:00,Belfast,3.26,632.06,71.4,Sunny
17/03/2024 19:00,Belfast,6.64,602.89,78.4,Rainy
17/03/2024 20:00,Belfast,1.09,643.45,51.9,Cloudy
17/03/2024 21:00,Belfast,3.66,647.9,74.5,Sunny
17/03/2024 22:00,Belfast,2.94,674.1,50.3,Cloudy
17/03/2024 23:00,Belfast,5.41,669,67.6,Rainy
18/03/2024 00:00,Belfast,5.13,707.29,38.5,Snowy
18/03/2024 01:00,Belfast,4.57,723.32,61.3,Rainy
18/03/2024 02:00,Belfast,3.71,750.17,82.2,Windy
18/03/2024 03:00,Belfast,3.6,770.95,86.7,Rainy
18/03/2024 04:00,Belfast,5.29,758.5,32,Rainy
18/03/2024 05:00,Belfast,3.09,769.11,57.2,Rainy
18/03/2024 06:00,Belfast,5.27,761.93,71.9,Foggy
18/03/2024 07:00,Belfast,4.29,764.82,31.4,Sunny
18/03/2024 08:00,Belfast,3.77,795.53,34.9,Cloudy
18/03/2024 09:00,Belfast,5.08,735.56,41.4,Rainy
18/03/2024 10:00,Belfast,2.12,746.15,32.7,Cloudy
18/03/2024 11:00,Belfast,3.31,724.87,66.4,Foggy
18/03/2024 12:00,Belfast,3.93,727.26,56.9,Snowy
18/03/2024 13:00,Belfast,3.99,687.87,33.9,Sunny
18/03/2024 14:00,Belfast,6.34,690.23,37.7,Rainy
18/03/2024 15:00,Belfast,2.38,646.45,36.4,Sunny
18/03/2024 16:00,Belfast,3.61,652.53,53.3,Sunny
18/03/2024 17:00,Belfast,3.59,603.06,44.5,Sunny
18/03/2024 18:00,Belfast,4.26,650.69,57,Cloudy
18/03/2024 19:00,Belfast,4,629.55,31.7,Snowy
18/03/2024 20:00,Belfast,4.07,625.73,85.9,Foggy
18/03/2024 21:00,Belfast,3.93,646.17,59,Rainy
18/03/2024 22:00,Belfast,4.76,690.46,86.7,Sunny
18/03/2024 23:00,Belfast,4.9,675.03,86.2,Windy
19/03/2024 00:00,Belfast,2.46,697.3,43.5,Snowy
19/03/2024 01:00,Belfast,4.97,739.49,64.1,Sunny
19/03/2024 02:00,Belfast,4.09,725.36,78.9,Sunny
19/03/2024 03:00,Belfast,3.12,767.8,76.3,Rainy
19/03/2024 04:00,Belfast,2.8,780.46,36.7,Foggy
19/03/2024 05:00,Belfast,3.75,746.32,88.7,Rainy
19/03/2024 06:00,Belfast,5.72,747.21,73.5,Sunny
19/03/2024 07:00,Belfast,2.89,809.19,40.2,Cloudy
19/03/2024 08:00,Belfast,4.92,770.76,35.1,Snowy
19/03/2024 09:00,Belfast,4.55,737.91,58.4,Foggy
19/03/2024 10:00,Belfast,3.83,771.65,58.8,Snowy
19/03/2024 11:00,Belfast,4.24,706.83,30.2,Rainy
19/03/2024 12:00,Belfast,5.67,686.95,83.2,Windy
19/03/2024 13:00,Belfast,4.8,711.35,71.3,Snowy
19/03/2024 14:00,Belfast,4.14,623.18,64,Windy
19/03/2024 15:00,Belfast,5.21,677.82,79.7,Foggy
19/03/2024 16:00,Belfast,4.35,636.73,61.8,Rainy
19/03/2024 17:00,Belfast,4.31,635.93,61.8,Rainy
19/03/2024 18:00,Belfast,3.98,666.87,32,Foggy
19/03/2024 19:00,Belfast,4.53,634.46,63.6,Cloudy
19/03/2024 20:00,Belfast,5.11,632.71,71,Snowy
19/03/2024 21:00,Belfast,4.08,662.27,60.1,Foggy
19/03/2024 22:00,Belfast,4.29,681.81,88.7,Snowy
19/03/2024 23:00,Belfast,4.02,692.04,55.5,Sunny
20/03/2024 00:00,Belfast,5.31,722.35,86,Sunny
20/03/2024 01:00,Belfast,2.52,726.14,61,Windy
20/03/2024 02:00,Belfast,5.34,717.8,37.4,Cloudy
20/03/2024 03:00,Belfast,5.58,755.81,56.6,Rainy
20/03/2024 04:00,Belfast,4.07,771.3,41.9,Windy
20/03/2024 05:00,Belfast,5.32,726.69,53.7,Rainy
20/03/2024 06:00,Belfast,6.12,733.18,50.2,Rainy
20/03/2024 07:00,Belfast,3.4,798.29,54.8,Rainy
20/03/2024 08:00,Belfast,5.42,753.74,86.1,Cloudy
20/03/2024 09:00,Belfast,5.53,758.45,58.5,Windy
20/03/2024 10:00,Belfast,4.73,679.31,52.3,Snowy
20/03/2024 11:00,Belfast,3.47,712.78,86,Windy
20/03/2024 12:00,Belfast,2.15,717.45,63.8,Foggy
20/03/2024 13:00,Belfast,4.44,710.2,56.9,Foggy
20/03/2024 14:00,Belfast,3.99,638.64,44.6,Sunny
20/03/2024 15:00,Belfast,3.51,658.45,84.8,Rainy
20/03/2024 16:00,Belfast,5.6,641.68,77.4,Windy
20/03/2024 17:00,Belfast,5.49,634,47.4,Windy
20/03/2024 18:00,Belfast,5.13,666.15,78.7,Sunny
20/03/2024 19:00,Belfast,5.05,619.51,49.1,Foggy
20/03/2024 20:00,Belfast,4.77,643.19,74.7,Foggy
20/03/2024 21:00,Belfast,4.14,636.36,68.3,Foggy
20/03/2024 22:00,Belfast,6.73,661.59,83.3,Cloudy
20/03/2024 23:00,Belfast,2.16,671.09,58.9,Rainy
21/03/2024 00:00,Belfast,3.9,697.03,69.5,Sunny
21/03/2024 01:00,Belfast,3.17,709.2,51.2,Rainy
21/03/2024 02:00,Belfast,4.92,710.31,30.7,Snowy
21/03/2024 03:00,Belfast,5.84,752.49,32.3,Foggy
21/03/2024 04:00,Belfast,4.84,754.8,49.7,Windy
21/03/2024 05:00,Belfast,4.9,785.15,79.5,Sunny
21/03/2024 06:00,Belfast,4.91,794.84,74.9,Windy
21/03/2024 07:00,Belfast,4.81,786.56,69.1,Cloudy
21/03/2024 08:00,Belfast,5.1,721.12,74.2,Windy
21/03/2024 09:00,Belfast,3.79,735.13,62.9,Sunny
21/03/2024 10:00,Belfast,3.87,715.55,31.5,Cloudy
21/03/2024 11:00,Belfast,5.8,750.43,62.4,Snowy
21/03/2024 12:00,Belfast,3.03,717.83,49.2,Windy
21/03/2024 13:00,Belfast,5.27,728.31,49.5,Rainy
21/03/2024 14:00,Belfast,4.59,635.97,56.9,Snowy
21/03/2024 15:00,Belfast,3.12,674.71,42.7,Foggy
21/03/2024 16:00,Belfast,3.82,655.61,59.1,Sunny
21/03/2024 17:00,Belfast,4.64,651.95,47.5,Snowy
21/03/2024 18:00,Belfast,3.12,633.16,51.6,Foggy
21/03/2024 19:00,Belfast,5.46,648.01,58.4,Snowy
21/03/2024 20:00,Belfast,5.63,607.57,38.9,Sunny
21/03/2024 21:00,Belfast,4.56,651.81,61.6,Sunny
21/03/2024 22:00,Belfast,6.14,721.8,39.2,Sunny
21/03/2024 23:00,Belfast,6.11,701.75,86.5,Sunny
22/03/2024 00:00,Belfast,5.29,702.64,31,Snowy
22/03/2024 01:00,Belfast,6.11,724.16,47.2,Windy
22/03/2024 02:00,Belfast,4.37,735.85,52.2,Windy
22/03/2024 03:00,Belfast,4.15,714.46,77.4,Rainy
22/03/2024 04:00,Belfast,3.13,763.65,74.1,Sunny
22/03/2024 05:00,Belfast,2.8,746.69,86.2,Windy
22/03/2024 06:00,Belfast,5.31,757.18,48.2,Cloudy
22/03/2024 07:00,Belfast,3.61,747.46,44.7,Foggy
22/03/2024 08:00,Belfast,6.04,779.33,54.4,Sunny
22/03/2024 09:00,Belfast,4.01,761.45,30.8,Windy
22/03/2024 10:00,Belfast,4.95,753.52,70.3,Sunny
22/03/2024 11:00,Belfast,6.12,685.63,55.7,Rainy
22/03/2024 12:00,Belfast,5.26,702.75,70.8,Cloudy
22/03/2024 13:00,Belfast,5.94,649.43,36.9,Windy
22/03/2024 14:00,Belfast,3.56,668.8,50.6,Windy
22/03/2024 15:00,Belfast,4.57,659.39,52,Snowy
22/03/2024 16:00,Belfast,3.2,665.08,52.9,Windy
22/03/2024 17:00,Belfast,5.03,637.8,56.2,Cloudy
22/03/2024 18:00,Belfast,4.7,608.81,43.9,Foggy
22/03/2024 19:00,Belfast,4.07,666.99,47.1,Snowy
22/03/2024 20:00,Belfast,4.92,641.36,72.3,Sunny
22/03/2024 21:00,Belfast,5.7,636.59,56.4,Snowy
22/03/2024 22:00,Belfast,5.27,669.94,69.3,Snowy
22/03/2024 23:00,Belfast,4.56,674.09,32.7,Windy
23/03/2024 00:00,Belfast,5.68,713.02,32.5,Cloudy
23/03/2024 01:00,Belfast,4.26,729.5,79.8,Rainy
23/03/2024 02:00,Belfast,3.89,723.17,50.1,Cloudy
23/03/2024 03:00,Belfast,5.4,756.66,48.1,Sunny
23/03/2024 04:00,Belfast,3.94,769.81,86.9,Snowy
23/03/2024 05:00,Belfast,4.83,790.97,63.2,Rainy
23/03/2024 06:00,Belfast,5.44,749.45,38.3,Cloudy
23/03/2024 07:00,Belfast,5.2,754.37,67.6,Cloudy
23/03/2024 08:00,Belfast,5.09,770.49,31.4,Sunny
23/03/2024 09:00,Belfast,5.51,732.37,82.4,Cloudy
23/03/2024 10:00,Belfast,4.41,737.94,64.2,Foggy
23/03/2024 11:00,Belfast,4.58,711.7,70.9,Rainy
23/03/2024 12:00,Belfast,3.95,709.42,85.6,Foggy
23/03/2024 13:00,Belfast,4.37,677.26,53.1,Cloudy
23/03/2024 14:00,Belfast,5.06,616.7,66.4,Snowy
23/03/2024 15:00,Belfast,3.42,684.03,48.5,Foggy
23/03/2024 16:00,Belfast,3.46,659.54,44.5,Sunny
23/03/2024 17:00,Belfast,5.9,633.76,56.2,Cloudy
23/03/2024 18:00,Belfast,6.51,648.17,50.9,Rainy
23/03/2024 19:00,Belfast,5.21,641.91,71.8,Windy
23/03/2024 20:00,Belfast,5.97,649.08,83.7,Snowy
23/03/2024 21:00,Belfast,5.87,684.47,79.5,Windy
23/03/2024 22:00,Belfast,6.27,660.61,86.7,Snowy
23/03/2024 23:00,Belfast,4.16,684.7,85.2,Snowy
24/03/2024 00:00,Belfast,7.26,678.27,43.5,Cloudy
24/03/2024 01:00,Belfast,4.97,717.28,69.3,Foggy
24/03/2024 02:00,Belfast,4.34,739.29,42.7,Rainy
24/03/2024 03:00,Belfast,4.62,750.4,43.1,Snowy
24/03/2024 04:00,Belfast,5.02,763.27,47.6,Cloudy
24/03/2024 05:00,Belfast,4.23,759.44,38.4,Rainy
24/03/2024 06:00,Belfast,5.03,771.32,39.9,Foggy
24/03/2024 07:00,Belfast,5.2,781.43,51.8,Snowy
24/03/2024 08:00,Belfast,4.09,757.25,76.3,Cloudy
24/03/2024 09:00,Belfast,4.26,730.8,85,Cloudy
24/03/2024 10:00,Belfast,5.54,738.52,35.8,Cloudy
24/03/2024 11:00,Belfast,4.65,708.13,32.3,Foggy
24/03/2024 12:00,Belfast,3.88,722.85,73.8,Foggy
24/03/2024 13:00,Belfast,5.05,651.31,44.1,Sunny
24/03/2024 14:00,Belfast,5.26,651.5,33.9,Snowy
24/03/2024 15:00,Belfast,4.58,671.96,75.8,Windy
24/03/2024 16:00,Belfast,4.95,674.28,47.8,Cloudy
24/03/2024 17:00,Belfast,8.19,661.5,68.6,Rainy
24/03/2024 18:00,Belfast,4.13,659.74,41,Sunny
24/03/2024 19:00,Belfast,4.61,644.02,46.3,Windy
24/03/2024 20:00,Belfast,6.57,618.62,68.2,Snowy
24/03/2024 21:00,Belfast,5.31,654.54,77,Rainy
24/03/2024 22:00,Belfast,4.32,630.45,67.8,Cloudy
24/03/2024 23:00,Belfast,5.9,655.36,72.6,Cloudy
25/03/2024 00:00,Belfast,6.01,697.83,54.1,Cloudy
25/03/2024 01:00,Belfast,6.7,697.21,44.9,Windy
25/03/2024 02:00,Belfast,5.28,778.65,66.4,Rainy
25/03/2024 03:00,Belfast,4.65,784.06,76.2,Sunny
25/03/2024 04:00,Belfast,4.58,765.64,73.8,Windy
25/03/2024 05:00,Belfast,4.51,779.83,45.6,Cloudy
25/03/2024 06:00,Belfast,4.1,761.09,42.7,Windy
25/03/2024 07:00,Belfast,4.85,755.16,84.4,Foggy
25/03/2024 08:00,Belfast,6.83,747.01,72.6,Rainy
25/03/2024 09:00,Belfast,5.48,788.41,31.1,Cloudy
25/03/2024 10:00,Belfast,5.61,687.03,72.1,Cloudy
25/03/2024 11:00,Belfast,7.39,742.14,82.4,Rainy
25/03/2024 12:00,Belfast,6.65,728.55,73.5,Sunny
25/03/2024 13:00,Belfast,5.26,654.07,82.1,Cloudy
25/03/2024 14:00,Belfast,6.35,632.51,62.6,Cloudy
25/03/2024 15:00,Belfast,3.93,651.89,74.2,Cloudy
25/03/2024 16:00,Belfast,6.4,627.3,59.7,Snowy
25/03/2024 17:00,Belfast,4.75,684.95,39.9,Rainy
25/03/2024 18:00,Belfast,6.29,640.48,49,Snowy
25/03/2024 19:00,Belfast,6.84,645.98,48.1,Rainy
25/03/2024 20:00,Belfast,4.24,616.79,71.2,Sunny
25/03/2024 21:00,Belfast,5.21,646.43,52.6,Windy
25/03/2024 22:00,Belfast,7.47,664.29,74.3,Sunny
25/03/2024 23:00,Belfast,7.11,691.08,33.1,Snowy
26/03/2024 00:00,Belfast,6.36,642.52,64.8,Cloudy
26/03/2024 01:00,Belfast,7.9,704.51,86.7,Cloudy
26/03/2024 02:00,Belfast,6.64,704.95,42.6,Sunny
26/03/2024 03:00,Belfast,7.19,719.79,59.9,Windy
26/03/2024 04:00,Belfast,4.55,753.02,30.8,Cloudy
26/03/2024 05:00,Belfast,5.14,762.54,65.4,Snowy
26/03/2024 06:00,Belfast,5.91,750.11,88.1,Sunny
26/03/2024 07:00,Belfast,5.86,803.55,83.3,Snowy
26/03/2024 08:00,Belfast,4.46,760.07,88.2,Windy
26/03/2024 09:00,Belfast,6.38,716.76,87.6,Foggy
26/03/2024 10:00,Belfast,4.24,747.25,84.7,Foggy
26/03/2024 11:00,Belfast,5.19,724,36.2,Foggy
26/03/2024 12:00,Belfast,5.95,668.02,83.6,Snowy
26/03/2024 13:00,Belfast,7.27,681.19,43.8,Windy
26/03/2024 14:00,Belfast,5.46,662.57,67.6,Windy
26/03/2024 15:00,Belfast,6.09,666.96,47.6,Sunny
26/03/2024 16:00,Belfast,2.61,656.75,66.2,Sunny
26/03/2024 17:00,Belfast,4.26,623.08,70.8,Foggy
26/03/2024 18:00,Belfast,4.45,620.14,63,Sunny
26/03/2024 19:00,Belfast,5.17,629.11,51.9,Windy
26/03/2024 20:00,Belfast,3.86,640.83,36.1,Snowy
26/03/2024 21:00,Belfast,5.99,649.95,45.1,Cloudy
26/03/2024 22:00,Belfast,4.95,647.4,45.7,Windy
26/03/2024 23:00,Belfast,2.83,693.15,54.5,Cloudy
27/03/2024 00:00,Belfast,5.96,692.73,89.7,Rainy
27/03/2024 01:00,Belfast,4.02,715.22,52.2,Cloudy
27/03/2024 02:00,Belfast,5.12,762.94,43.9,Windy
27/03/2024 03:00,Belfast,6.82,734.74,39.3,Windy
27/03/2024 04:00,Belfast,6.43,739.6,51,Windy
27/03/2024 05:00,Belfast,6.97,772.57,55.3,Foggy
27/03/2024 06:00,Belfast,7.78,757.25,37.6,Sunny
27/03/2024 07:00,Belfast,6.95,798.19,54.1,Snowy
27/03/2024 08:00,Belfast,5.23,734.47,60,Cloudy
27/03/2024 09:00,Belfast,6.45,730.91,53.7,Foggy
27/03/2024 10:00,Belfast,5.35,719.88,76.2,Windy
27/03/2024 11:00,Belfast,7.6,720.29,39.7,Snowy
27/03/2024 12:00,Belfast,6.05,701.15,75.4,Snowy
27/03/2024 13:00,Belfast,4.93,694.89,83.2,Snowy
27/03/2024 14:00,Belfast,6.62,653.6,51.3,Cloudy
27/03/2024 15:00,Belfast,5.79,672.56,59.9,Windy
27/03/2024 16:00,Belfast,4.52,637.13,74.7,Cloudy
27/03/2024 17:00,Belfast,6.52,613.04,65.1,Foggy
27/03/2024 18:00,Belfast,5.83,620.31,48.5,Cloudy
27/03/2024 19:00,Belfast,4.99,619.49,46.8,Foggy
27/03/2024 20:00,Belfast,4.36,595.95,32.2,Cloudy
27/03/2024 21:00,Belfast,4.74,659.8,33.6,Foggy
27/03/2024 22:00,Belfast,4.72,657.07,63.8,Rainy
27/03/2024 23:00,Belfast,4.32,685.78,60.3,Sunny
28/03/2024 00:00,Belfast,7.61,712.15,77,Sunny
28/03/2024 01:00,Belfast,5.61,727.22,37.2,Cloudy
28/03/2024 02:00,Belfast,7.05,755.97,84.2,Snowy
28/03/2024 03:00,Belfast,7,755.29,69.1,Windy
28/03/2024 04:00,Belfast,7.66,754.5,35.4,Foggy
28/03/2024 05:00,Belfast,7.32,782.79,50.2,Cloudy
28/03/2024 06:00,Belfast,5.22,736.41,59.8,Cloudy
28/03/2024 07:00,Belfast,6.08,736.21,86,Sunny
28/03/2024 08:00,Belfast,6.09,742.14,32.2,Snowy
28/03/2024 09:00,Belfast,6.67,723.85,46.7,Foggy
28/03/2024 10:00,Belfast,7.78,741.36,53,Rainy
28/03/2024 11:00,Belfast,4.15,734.48,86.6,Cloudy
28/03/2024 12:00,Belfast,4.26,712.62,34.9,Sunny
28/03/2024 13:00,Belfast,5.05,728.06,80.1,Sunny
28/03/2024 14:00,Belfast,5.8,622.67,76.2,Snowy
28/03/2024 15:00,Belfast,5.69,631.46,56.9,Sunny
28/03/2024 16:00,Belfast,7.33,646.53,83.8,Windy
28/03/2024 17:00,Belfast,5.45,641.57,50,Windy
28/03/2024 18:00,Belfast,6.74,646.61,80.9,Foggy
28/03/2024 19:00,Belfast,3.64,660.5,45.7,Sunny
28/03/2024 20:00,Belfast,4.05,661.99,36.3,Sunny
28/03/2024 21:00,Belfast,5.27,644.52,41.1,Snowy
28/03/2024 22:00,Belfast,5.59,667.87,45.7,Rainy
28/03/2024 23:00,Belfast,7.14,708.75,88.1,Sunny
29/03/2024 00:00,Belfast,6.23,717.23,70.9,Foggy
29/03/2024 01:00,Belfast,5.82,711.67,60,Foggy
29/03/2024 02:00,Belfast,6.91,756.39,68,Snowy
29/03/2024 03:00,Belfast,5.45,782.69,66,Foggy
29/03/2024 04:00,Belfast,7.37,725.89,77.5,Rainy
29/03/2024 05:00,Belfast,5.2,755.53,74.3,Rainy
29/03/2024 06:00,Belfast,5.68,748.87,47.1,Windy
29/03/2024 07:00,Belfast,5.89,772.41,89.2,Sunny
29/03/2024 08:00,Belfast,7.77,782.75,45.4,Windy
29/03/2024 09:00,Belfast,8.42,724.17,69.6,Windy
29/03/2024 10:00,Belfast,6.17,732.75,80.4,Snowy
29/03/2024 11:00,Belfast,5.92,707.19,77.9,Rainy
29/03/2024 12:00,Belfast,5.6,692.61,36.9,Sunny
29/03/2024 13:00,Belfast,6.78,689,43.2,Snowy
29/03/2024 14:00,Belfast,5.37,684.32,73.8,Rainy
29/03/2024 15:00,Belfast,4.49,667.28,57.8,Foggy
29/03/2024 16:00,Belfast,6.54,619.69,32.7,Windy
29/03/2024 17:00,Belfast,6.26,611.76,65.7,Cloudy
